County,State,Country_Region,Combined_Key,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,10/9/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/1/20,11/2/20,11/3/20,11/4/20,11/5/20,11/6/20,11/7/20,11/8/20,11/9/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/1/20,12/2/20,12/3/20,12/4/20,12/5/20,12/6/20,12/7/20,12/8/20,12/9/20,12/10/20,12/11/20,12/12/20,12/13/20,12/14/20,12/15/20,12/16/20,12/17/20,12/18/20,12/19/20,12/20/20,12/21/20,12/22/20,12/23/20,12/24/20,12/25/20,12/26/20,12/27/20,12/28/20,12/29/20,12/30/20,12/31/20,1/1/21,1/2/21,1/3/21,1/4/21,1/5/21,1/6/21,1/7/21,1/8/21,1/9/21,1/10/21,1/11/21,1/12/21,1/13/21,1/14/21,1/15/21,1/16/21,1/17/21,1/18/21,1/19/21,1/20/21,1/21/21,1/22/21,1/23/21,1/24/21,1/25/21,1/26/21,1/27/21,1/28/21,1/29/21,1/30/21,1/31/21,2/1/21,2/2/21,2/3/21,2/4/21,2/5/21,2/6/21,2/7/21,2/8/21,2/9/21,2/10/21,2/11/21,2/12/21,2/13/21,2/14/21,2/15/21,2/16/21,2/17/21,2/18/21,2/19/21,2/20/21,2/21/21,2/22/21,2/23/21,2/24/21,2/25/21,2/26/21,2/27/21,2/28/21,3/1/21,3/2/21,3/3/21,3/4/21,3/5/21,3/6/21,3/7/21,3/8/21,3/9/21,3/10/21,3/11/21,3/12/21,3/13/21,3/14/21,3/15/21,3/16/21,3/17/21,3/18/21,3/19/21,3/20/21,3/21/21,3/22/21,3/23/21,3/24/21,3/25/21,3/26/21,3/27/21,3/28/21,3/29/21,3/30/21,3/31/21,4/1/21,4/2/21,4/3/21,4/4/21,4/5/21,4/6/21,4/7/21,4/8/21,4/9/21,4/10/21,4/11/21,4/12/21,4/13/21,4/14/21,4/15/21,4/16/21,4/17/21,4/18/21,4/19/21,4/20/21,4/21/21,4/22/21,4/23/21,4/24/21,4/25/21,4/26/21,4/27/21,4/28/21,4/29/21,4/30/21,5/1/21,5/2/21,5/3/21,5/4/21,5/5/21,5/6/21,5/7/21,5/8/21,5/9/21,5/10/21,5/11/21,5/12/21,5/13/21,5/14/21,5/15/21,5/16/21,5/17/21,5/18/21,5/19/21,5/20/21,5/21/21,5/22/21,5/23/21,5/24/21,5/25/21,5/26/21,5/27/21,5/28/21,5/29/21,5/30/21,5/31/21,6/1/21,6/2/21,6/3/21,6/4/21,6/5/21,6/6/21,6/7/21,6/8/21,6/9/21,6/10/21,6/11/21,6/12/21,6/13/21,6/14/21,6/15/21,6/16/21,6/17/21,6/18/21,6/19/21,6/20/21,6/21/21,6/22/21,6/23/21,6/24/21,6/25/21,6/26/21,6/27/21,6/28/21,6/29/21,6/30/21,7/1/21,7/2/21,7/3/21,7/4/21,7/5/21,7/6/21,7/7/21,7/8/21,7/9/21,7/10/21,7/11/21,7/12/21,7/13/21,7/14/21,7/15/21,7/16/21,7/17/21,7/18/21,7/19/21,7/20/21,7/21/21,7/22/21,7/23/21,7/24/21,7/25/21,7/26/21,7/27/21,7/28/21,7/29/21,7/30/21,7/31/21,8/1/21,8/2/21,8/3/21,8/4/21,8/5/21,8/6/21,8/7/21,8/8/21,8/9/21,8/10/21,8/11/21,8/12/21,8/13/21,8/14/21,8/15/21,8/16/21,8/17/21,8/18/21,8/19/21,8/20/21,8/21/21,8/22/21,8/23/21,8/24/21,8/25/21,8/26/21,8/27/21,8/28/21,8/29/21,8/30/21,8/31/21,9/1/21,9/2/21,9/3/21,9/4/21,9/5/21,9/6/21,9/7/21,9/8/21,9/9/21,9/10/21,9/11/21,9/12/21,9/13/21,9/14/21,9/15/21,9/16/21,9/17/21,9/18/21,9/19/21,9/20/21,9/21/21,9/22/21,9/23/21,9/24/21,9/25/21,9/26/21,9/27/21,9/28/21,9/29/21,9/30/21,10/1/21,10/2/21,10/3/21,10/4/21,10/5/21,10/6/21,10/7/21,10/8/21,10/9/21,10/10/21,10/11/21,10/12/21,10/13/21,10/14/21,10/15/21,10/16/21,10/17/21,10/18/21,10/19/21,10/20/21,10/21/21,10/22/21,10/23/21,10/24/21,10/25/21,10/26/21,10/27/21,10/28/21,10/29/21,10/30/21,10/31/21,11/1/21,11/2/21,11/3/21,11/4/21,11/5/21,11/6/21,11/7/21,11/8/21,11/9/21,11/10/21,11/11/21,11/12/21,11/13/21,11/14/21,11/15/21,11/16/21,11/17/21,11/18/21,11/19/21,11/20/21,11/21/21,11/22/21,11/23/21,11/24/21,11/25/21,11/26/21,11/27/21,11/28/21,11/29/21,11/30/21,12/1/21,12/2/21,12/3/21,12/4/21,12/5/21,12/6/21,12/7/21,12/8/21,12/9/21,12/10/21,12/11/21,12/12/21,12/13/21,12/14/21,12/15/21,12/16/21,12/17/21,12/18/21,12/19/21,12/20/21,12/21/21,12/22/21,12/23/21,12/24/21,12/25/21,12/26/21,12/27/21,12/28/21,12/29/21,12/30/21,12/31/21,1/1/22,1/2/22,1/3/22,1/4/22,1/5/22,1/6/22,1/7/22,1/8/22,1/9/22,1/10/22,1/11/22,1/12/22,1/13/22,1/14/22,1/15/22,1/16/22,1/17/22,1/18/22,1/19/22,1/20/22,1/21/22,1/22/22,1/23/22,1/24/22,1/25/22,1/26/22,1/27/22,1/28/22,1/29/22,1/30/22,1/31/22,2/1/22,2/2/22,2/3/22,2/4/22,2/5/22,2/6/22,2/7/22,2/8/22,2/9/22,2/10/22,2/11/22,2/12/22,2/13/22,2/14/22,2/15/22,2/16/22,2/17/22,2/18/22,2/19/22,2/20/22,2/21/22,2/22/22,2/23/22,2/24/22,2/25/22,2/26/22,2/27/22,2/28/22,3/1/22,3/2/22,3/3/22,3/4/22,3/5/22,3/6/22,3/7/22,3/8/22,3/9/22,3/10/22,3/11/22,3/12/22,3/13/22,3/14/22,3/15/22,3/16/22,3/17/22,3/18/22,3/19/22,3/20/22,3/21/22,3/22/22,3/23/22,3/24/22,3/25/22,3/26/22,3/27/22,3/28/22,3/29/22,3/30/22,3/31/22,4/1/22,4/2/22,4/3/22,4/4/22,4/5/22,4/6/22,4/7/22,4/8/22,4/9/22,4/10/22,4/11/22,4/12/22,4/13/22,4/14/22,4/15/22,4/16/22,4/17/22,4/18/22,4/19/22,4/20/22,4/21/22,4/22/22,4/23/22,4/24/22,4/25/22,4/26/22,4/27/22,4/28/22,4/29/22,4/30/22,5/1/22,5/2/22,5/3/22,5/4/22,5/5/22,5/6/22,5/7/22,5/8/22,5/9/22,5/10/22,5/11/22,5/12/22,5/13/22,5/14/22,5/15/22,5/16/22,5/17/22,5/18/22,5/19/22,5/20/22,5/21/22,5/22/22,5/23/22,5/24/22,5/25/22,5/26/22,5/27/22,5/28/22,5/29/22,5/30/22,5/31/22,6/1/22,6/2/22,6/3/22,6/4/22,6/5/22,6/6/22,6/7/22,6/8/22,6/9/22,6/10/22,6/11/22,6/12/22,6/13/22,6/14/22,6/15/22,6/16/22,6/17/22,6/18/22,6/19/22,6/20/22,6/21/22,6/22/22,6/23/22,6/24/22,6/25/22,6/26/22,6/27/22,6/28/22,6/29/22,6/30/22,7/1/22,7/2/22,7/3/22,7/4/22,7/5/22,7/6/22,7/7/22,7/8/22,7/9/22,7/10/22,7/11/22,7/12/22,7/13/22,7/14/22,7/15/22,7/16/22,7/17/22,7/18/22,7/19/22,7/20/22,7/21/22,7/22/22,7/23/22,7/24/22,7/25/22,7/26/22,7/27/22,7/28/22,7/29/22,7/30/22,7/31/22,8/1/22,8/2/22,8/3/22,8/4/22,8/5/22,8/6/22,8/7/22,8/8/22,8/9/22,8/10/22,8/11/22,8/12/22,8/13/22,8/14/22,8/15/22,8/16/22,8/17/22,8/18/22,8/19/22,8/20/22,8/21/22,8/22/22,8/23/22,8/24/22,8/25/22,8/26/22,8/27/22,8/28/22,8/29/22,8/30/22,8/31/22,9/1/22,9/2/22,9/3/22,9/4/22,9/5/22,9/6/22,9/7/22,9/8/22,9/9/22,9/10/22,9/11/22,9/12/22,9/13/22,9/14/22,9/15/22,9/16/22,9/17/22,9/18/22,9/19/22,9/20/22,9/21/22,9/22/22,9/23/22,9/24/22,9/25/22,9/26/22,9/27/22,9/28/22,9/29/22,9/30/22,10/1/22,10/2/22,10/3/22,10/4/22,10/5/22,10/6/22,10/7/22,10/8/22,10/9/22,10/10/22,10/11/22,10/12/22,10/13/22,10/14/22,10/15/22,10/16/22,10/17/22,10/18/22,10/19/22,10/20/22,10/21/22,10/22/22,10/23/22,10/24/22,10/25/22,10/26/22,10/27/22,10/28/22,10/29/22,10/30/22,10/31/22,11/1/22,11/2/22,11/3/22,11/4/22,11/5/22,11/6/22,11/7/22,11/8/22,11/9/22,11/10/22,11/11/22,11/12/22
Los Angeles,California,US,"Los Angeles, California, US",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,13,14,14,14,20,27,32,40,53,53,94,144,190,231,292,292,407,536,662,812,1229,1465,1465,1829,2474,3019,3518,4045,4566,4605,5955,6377,6936,7559,7955,8443,8453,8894,9433,10047,10517,10854,11400,12021,12341,13823,15153,16447,17537,18545,19133,19567,20423,20996,22485,23220,24262,24894,25699,26225,27836,28665,29511,30319,31241,31703,32263,33211,34538,35392,36316,37360,38011,38458,39573,40895,42037,43070,44121,45017,46023,47845,48761,49860,51678,53746,55001,56011,57219,58261,59692,61068,62382,63844,64690,65945,67111,68959,70529,72057,73018,73832,75162,77260,78348,79655,81709,83414,86017,88512,89633,91577,93391,95385,97918,100958,103850,105665,107792,107806,107826,115024,116570,120764,123256,124992,127439,130394,133549,136357,140576,143207,147678,150424,153152,155917,159045,162025,165134,166868,168935,172325,174017,176028,178642,183456,186036,188541,190857,192177,193877,195805,198165,201200,204258,206778,208563,210543,210874,214283,214425,218831,220867,221971,223230,224105,225827,227346,229054,230662,231695,232893,233777,235386,236986,238458,239756,240749,241768,242521,243935,244999,246407,247542,248334,248821,249241,249859,251024,252066,253176,253985,254656,255049,256148,257271,258516,259817,260797,261446,262133,263333,264414,265775,266988,267801,268455,269284,270299,271371,272653,273638,274565,274942,275856,277445,278665,279909,281165,282135,282982,283750,285016,286183,287222,288136,288451,289366,290009,290486,294065,296821,298937,299760,300614,302077,303369,305070,306327,307618,309197,310606,311844,313606,315615,317696,319977,322219,323765,326034,328058,330514,332977,336671,339570,342489,344741,348536,353479,357637,362024,364583,370769,374479,378361,383275,387793,391225,395879,401448,409015,414549,422262,430824,440042,449971,458255,467189,475778,488519,502026,513283,525564,532730,544780,567249,581519,597386,610907,623792,636190,648062,665036,678040,678040,707463,719960,734860,746666,756840,771519,790582,807185,818698,829549,841392,853440,872204,889405,907077,920324,932901,947035,959156,976075,990632,1004693,1014753,1024297,1032806,1038738,1046591,1054802,1065505,1073156,1079672,1085488,1091712,1098411,1104720,1111391,1116948,1121107,1124975,1129730,1134595,1138970,1143591,1146483,1149346,1152430,1155491,1158794,1161926,1164880,1166552,1168372,1169688,1171865,1174340,1176843,1179149,1180505,1181469,1183496,1185559,1187542,1189232,1190894,1191923,1192954,1194333,1196017,1198178,1200128,1201868,1203152,1204018,1205327,1206740,1208024,1209849,1209661,1210270,1210663,1210961,1211739,1212648,1213288,1213792,1214178,1214754,1215179,1215772,1216319,1217116,1217775,1218229,1218643,1219029,1219614,1220256,1220893,1220893,1220893,1222479,1222802,1223205,1223821,1224547,1225299,1225796,1226219,1226627,1226964,1227537,1228118,1228641,1228997,1229328,1229641,1229998,1230398,1230398,1231186,1231532,1231838,1232131,1232391,1232751,1233091,1233505,1233772,1233998,1234242,1234242,1234746,1235150,1235422,1235651,1235828,1235999,1236256,1236456,1237021,1237273,1237411,1237561,1237700,1237910,1238147,1238382,1238607,1238781,1238932,1239127,1239306,1243338,1243531,1243712,1243882,1244054,1244170,1244275,1244473,1244684,1244917,1245120,1245254,1245429,1245588,1245786,1245949,1246123,1246129,1246436,1246640,1246832,1247033,1247033,1247361,1247618,1247744,1247909,1248161,1248415,1248737,1249065,1249304,1249572,1249875,1250240,1250740,1251259,1251848,1252303,1252739,1253106,1253536,1254386,1255434,1256557,1257628,1258685,1259992,1261068,1261164,1264450,1266227,1267860,1267860,1271179,1273551,1276254,1276254,1281760,1283844,1285771,1288090,1290395,1293583,1297087,1300313,1303343,1305704,1307970,1311656,1315677,1319492,1323345,1326361,1329537,1332289,1335332,1339138,1342839,1347023,1350370,1353071,1356249,1359897,1362848,1376551,1380415,1383186,1385784,1388672,1391513,1394632,1397480,1400837,1403053,1405387,1407317,1409684,1412379,1414854,1416919,1419030,1420560,1421616,1423620,1423620,1427817,1427817,1427817,1433465,1435163,1437073,1439011,1440721,1442808,1444127,1445121,1446348,1448065,1449923,1451438,1452998,1454172,1455155,1456275,1457672,1459182,1460645,1462013,1463039,1463889,1464793,1466248,1467450,1468634,1469790,1470829,1471645,1472419,1473410,1473410,1475694,1475694,1476791,1477686,1479421,1480656,1481814,1483031,1484192,1485105,1485769,1486614,1487502,1489380,1490698,1492106,1493170,1494119,1495014,1496593,1498393,1499911,1501527,1502676,1503664,1504843,1506305,1507736,1509073,1510434,1511324,1512147,1513016,1514282,1515324,1516901,1518732,1519781,1520504,1521197,1522240,1522240,1524294,1524912,1525486,1526272,1527132,1528586,1530526,1532430,1534720,1536351,1537450,1538451,1540200,1541886,1543784,1545583,1547042,1548157,1549296,1551117,1553366,1556685,1560377,1563879,1567133,1570230,1576702,1585313,1595239,1595239,1616033,1623442,1632893,1649376,1669545,1696582,1696582,1741292,1757522,1780154,1806828,1843922,1887526,1921890,1967443,2010964,2046208,2086581,2131523,2172008,2213664,2257502,2289045,2311568,2343821,2385721,2428744,2467797,2494097,2519778,2540075,2560768,2586739,2610385,2631994,2648751,2659414,2668094,2683644,2695076,2710362,2720216,2727159,2731409,2735688,2740700,2746866,2752398,2757058,2761870,2764073,2766161,2769372,2772569,2777165,2780323,2782953,2784276,2785449,2787359,2789292,2791630,2793776,2793776,2796560,2797628,2799169,2800741,2802123,2803476,2803476,2805119,2805949,2807057,2808409,2810308,2811864,2811864,2813689,2814409,2815379,2817190,2820159,2823354,2823354,2825423,2826077,2826928,2827802,2829091,2830048,2830048,2831103,2831655,2832706,2833206,2834317,2834317,2834317,2836605,2837430,2838442,2839480,2843599,2843599,2843599,2846303,2847097,2848030,2849185,2850480,2850480,2850480,2853706,2854567,2855687,2857772,2859799,2859799,2859799,2864284,2865825,2867415,2869785,2872203,2872203,2872203,2877960,2879817,2882279,2882279,2888408,2888408,2888408,2895400,2897513,2900449,2903779,2907721,2907721,2907721,2915694,2917892,2922210,2926848,2929950,2929950,2929950,2942149,2945669,2949830,2955954,2961673,2961673,2961673,2974197,2976323,2980708,2985665,2990651,2990651,2990651,3004975,3008619,3014758,3019550,3025694,3025694,3025694,3038588,3041815,3047469,3051930,3057004,3057004,3057004,3069037,3071314,3076849,3082401,3088482,3088482,3088482,3102110,3105867,3112364,3118053,3125299,3125299,3125299,3140615,3143536,3148370,3153690,3153690,3153690,3153690,3178242,3183359,3189901,3198377,3207071,3207071,3207071,3225697,3230019,3236632,3245259,3253323,3253323,3253323,3268588,3272097,3279517,3286471,3292692,3292692,3292692,3305972,3309285,3315921,3320781,3325622,3325622,3325622,3335973,3338352,3342851,3347143,3351082,3351082,3351082,3361061,3363706,3368366,3371673,3371673,3371673,3371673,3383792,3386161,3390012,3392984,3396657,3396657,3396657,3403028,3405184,3408413,3410937,3413783,3413783,3413783,3418798,3420213,3421995,3423672,3425863,3425863,3425863,3430358,3431991,3433754,3435551,3437648,3437648,3437648,3441113,3442653,3444076,3445630,3447249,3447249,3447249,3450411,3451726,3453057,3454542,3456407,3456407,3456407,3458848,3459997,3461037,3462836,3464157,3464157,3464157,3464157,3467319,3468152,3469663,3470848,3470848,3470848,3472418,3472418,3474708,3475930,3476928,3476928,3476928,3481103,3482181,3483444,3484615,3485787,3485787,3485787,3488288,3489106,3490492,3491716,3493150,3493150,3493150,3496108,3497583,3500252,3500252,3500252,3500252
Santa Barbara,California,US,"Santa Barbara, California, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,8,16,18,20,25,33,37,98,52,79,89,104,126,155,168,172,190,210,222,233,255,259,262,272,294,319,333,351,374,379,390,416,439,447,452,459,466,468,471,479,492,501,509,515,527,544,568,724,1059,1252,1330,1379,1385,1390,1403,1417,1431,1466,1510,1530,1533,1550,1563,1575,1582,1599,1599,1639,1652,1667,1671,1673,1683,1716,1735,1764,1810,1830,1833,1839,1871,1895,1912,1986,2016,2066,2071,2107,2164,2220,2303,2379,2452,2470,2521,2592,2647,2810,2827,2900,2961,3131,3297,3415,3438,3553,3706,3801,3905,4025,4108,4217,4324,4395,4484,4685,4779,4918,5048,5158,5195,5319,5477,5564,5686,5834,5940,5999,6086,6172,6279,6337,6439,6529,6596,6644,6655,6661,6684,6573,6662,6733,6933,7006,7113,7195,7369,7405,7435,7505,7539,7566,7638,7712,7752,7792,7851,7921,7971,8001,8068,8119,8156,8192,8210,8275,8347,8410,8474,8504,8549,8558,8599,8623,8663,8714,8762,8764,8796,8837,8852,8897,8935,8953,8985,9001,9027,9063,9102,9137,9166,9198,9226,9264,9293,9312,9334,9354,9389,9411,9431,9456,9478,9499,9522,9545,9572,9592,9609,9633,9672,9694,9719,9751,9770,9800,9843,9873,9906,9919,9966,9965,9997,10034,10054,10074,10106,10134,10156,10211,10252,10295,10320,10356,10399,10429,10476,10561,10640,10676,10727,10763,10855,10919,11006,11109,11136,11139,11353,11383,11477,11541,11685,11729,11785,11832,11936,12072,12196,12362,12513,12632,12796,12919,13087,13304,13489,13572,13924,14127,14319,14572,14733,15052,15208,15397,15603,15823,16093,16393,16623,16834,17076,17306,17430,17990,18322,18708,18843,19326,19683,20081,20568,21109,21624,21948,22413,22867,23419,23847,24225,24830,25147,25396,25762,26099,26453,26801,27057,27567,27907,28173,28299,28544,28988,29231,29461,29737,29859,30036,30268,30396,30599,30771,30946,31093,31197,31361,31445,31590,31741,31811,31869,31934,32062,32219,32305,32391,32441,32506,32587,32658,32752,32834,32907,32939,32995,33062,33125,33175,33217,33259,33335,33356,33400,33455,33509,33541,33570,33587,33617,33647,33703,33748,33787,33808,33822,33839,33879,33926,33964,33991,34023,34054,34088,34124,34170,34224,34251,34293,34315,34337,34370,34393,34509,34629,34681,34697,34704,34744,34766,34801,34836,34869,34887,34904,34931,34972,34998,35016,35037,35054,35079,35110,35146,35170,35194,35216,35229,35241,35250,35264,35278,35297,35308,35314,35320,35331,35355,35356,35372,35383,35388,35391,35405,35406,35415,35426,35433,35436,35451,35462,35469,35485,35481,35483,35483,35490,35497,35507,35518,35516,35521,35526,35537,35541,35553,35557,35569,35568,35569,35571,35579,35586,35589,35592,35607,35612,35620,35626,35633,35640,35648,35656,35659,35634,35649,35654,35654,35654,35655,35699,35702,35713,35726,35728,35729,35780,35798,35815,35858,35910,35911,35911,36025,36051,36084,36153,36242,36244,36245,36439,36492,36548,36626,36731,36732,36738,37017,37063,37130,37237,37344,37443,37542,37662,37726,37834,37966,38156,38306,38405,38565,38654,38779,38907,39007,39111,39273,39425,39515,39643,39787,39903,40013,40120,40240,40342,40440,40618,40757,40891,41054,41151,41267,41357,41405,41589,41734,41867,42016,42084,42213,42516,42715,42800,42912,42959,43036,43095,43133,43184,43187,43188,43406,43475,43693,43796,43894,43895,43895,44022,44065,44076,44172,44222,44228,44229,44481,44513,44572,44605,44671,44676,44676,44846,44889,44918,44995,45059,45061,45061,45063,45288,45348,45415,45489,45491,45494,45636,45674,45709,45755,45839,45839,45840,46041,46089,46121,46152,46153,46287,46288,46396,46436,46495,46566,46640,46647,46647,46810,46855,46894,46894,46894,46896,46897,47132,47168,47224,47283,47378,47381,47381,47704,47761,47821,47868,47930,47936,47937,48214,48238,48283,48320,48417,48421,48427,48723,48791,48859,49052,49249,49251,49258,49270,49956,50260,50790,51367,51386,51398,51433,53851,54481,55191,56805,56864,56885,60582,61521,62511,63705,65304,65480,65490,69300,69934,70646,72134,73257,73369,73378,76870,77818,78731,79672,80730,80785,80787,83319,83575,84009,84366,84896,84925,84926,85578,86105,86973,87367,87933,87939,87940,88104,88261,88308,88556,88588,88595,88597,88598,89238,89321,89384,89458,89459,89459,89679,89709,89772,89825,89892,89901,89901,89969,90002,90021,90040,90081,90082,90083,90115,90060,90018,89991,90009,90009,90010,90087,90092,90135,90143,90157,90160,90162,90121,90131,90155,90179,90305,90305,90305,90306,90327,90328,90329,90457,90459,90459,90459,90469,90658,90662,90759,90761,90762,90762,90953,90958,90966,91134,91137,91138,91139,91322,91328,91333,91551,91554,91556,91559,91859,91863,91865,92127,92132,92134,92137,92434,92445,92460,92652,92663,92666,92671,93250,93261,93279,93766,93793,93798,93811,94489,94513,94540,95069,95089,95090,95100,95692,95726,95749,96144,96159,96161,96182,97037,97055,97068,97509,97514,97518,97532,98080,98093,98109,98312,98326,98338,98348,99034,99059,99073,99528,99556,99559,99572,100266,100280,100297,100839,100851,100860,100871,101587,101610,101639,102008,102023,102027,102037,102850,102863,102880,103440,103452,103459,103479,104228,104249,104271,104802,104822,104828,104859,105533,105558,105583,106106,106139,106149,106170,106829,106854,106883,107342,107363,107371,107385,107975,107992,108021,108425,108447,108452,108467,108981,109004,109027,109411,109423,109428,109436,109906,109924,109941,110218,110234,110240,110251,110670,110681,110693,110969,110978,110982,110987,111283,111290,111296,111478,111485,111488,111492,111496,111785,111793,111795,111804,111806,111808,111812,112092,112097,112101,112105,112105,112107,112110,112367,112374,112379,112379,112379,112379,112380,112639,112639,112639,112639,112639,112640,112640,112876,112876,112877,112878,112878,112880,112880,113074,113074,113074,113074,113074,113074,113074,113241,113241,113241,113241,113241,113241,113241,113428,113428,113428,113428,113428,113428,113428,113592,113592,113594,113595,113595
